ID,Sentence,Verb,Lemma,PropBank Role (n),q1,q2,q3,q4
19123,a man in light colored clothes is sleeping on a bench .,sleep-01,sleep,N/A,outdoors,man-made,recreation,NA
19124,a man is laying on a bench .,lay-01,lay,N/A,outdoors,man-made,recreation,NA
19126,"a gray-haired , bearded man is viewing items at an outdoor vendor .",view-01,view,N/A,outdoors,man-made,transportation_urban,NA
19127,a man standing on the sidewalk looking at glass bottles for sale .,stand-01,stand,2,outdoors,man-made,transportation_urban,NA
19128,a gray-haired man looks at products for sale along a street .,look-01,look,N/A,outdoors,man-made,transportation_urban,NA
19130,a man looks to buy bottles at a market .,look-01,look,N/A,outdoors,man-made,transportation_urban,NA
19131,a man holding a motorcycle helmet stands on a sidewalk in front of a bright blue colored building which contains an ice cream shop named murphy 's .,stand-01,stand,2,outdoors,man-made,transportation_urban,NA
19132,a man is standing outside a building dressed in black and white while holding a white helmet .,stand-01,stand,N/A,outdoors,man-made,transportation_urban,NA
19133,a man with a motorcycle helmet stands in front of a row of colorful buildings .,stand-01,stand,2,outdoors,man-made,transportation_urban,NA
19134,a man in black jacket and helmet at his hand poses with a smile .,pose-01,pose,N/A,outdoors,man-made,transportation_urban,NA
19135,a man stands outside a blue building holding a white helmet .,stand-01,stand,2,outdoors,man-made,transportation_urban,NA
19136,one person is standing beside a tree with the sun shining through the leaves .,stand-01,stand,2,outdoors,man-made,other_unclear,NA
19137,a man is looking in a row of windows outside by a trash dumpster .,look-01,look,N/A,outdoors,man-made,other_unclear,NA
19138,a guy standing looking into the windows of a nearby building .,stand-01,stand,N/A,outdoors,man-made,other_unclear,NA
19139,a man enjoys a cold beer and a cigarette in an empty lot .,enjoy-01,enjoy,N/A,outdoors,man-made,other_unclear,NA
19140,a man stares at the sky as he smokes .,stare-01,stare,N/A,outdoors,man-made,other_unclear,NA
19142,a man is smiling while standing behind a podium .,smile-01,smile,N/A,indoors,man-made,other_unclear,NA
19144,a man is speaking at a podium .,speak-01,speak,N/A,indoors,man-made,other_unclear,NA
19145,man giving speech in a suit .,speak-01,speak,N/A,indoors,man-made,other_unclear,NA
19146,two young boys wearing shorts play outside while a police officer watches .,play-01,play,N/A,outdoors,man-made,transportation_urban,NA
19147,three little boys playing in a hallway as a man in a blue shirt watches .,play-01,play,N/A,outdoors,man-made,transportation_urban,NA
19148,two young children standing with a security guard .,stand-01,stand,N/A,outdoors,man-made,transportation_urban,NA
19149,the young boy with the blue shorts is stretching .,stretch-01,stretch,N/A,outdoors,man-made,transportation_urban,NA
19150,man watching child in hallway .,watch-01,watch,N/A,outdoors,man-made,transportation_urban,NA
19156,a male cook is using his apron as a backdrop to display the dish he has prepared on the grill .,use-01,use,N/A,outdoors,man-made,restaurant,NA
19157,there is a man in a blue shirt with a black apron standing in front of a pan of food .,stand-01,stand,2,outdoors,man-made,restaurant,NA
19158,a man in a blue polo shirt is examining his black apron while he cooks outdoors .,examine-01,examine,N/A,outdoors,man-made,restaurant,NA
19159,a chef cooks on a wok on an outdoor grill .,cook-01,cook,N/A,outdoors,man-made,restaurant,NA
19161,a young couple walking by a mural of an ice cream parlor that is painted on a roll up door in a graffiti covered building .,walk-01,walk,2,outdoors,man-made,transportation_urban,NA
19162,a man and woman couple walk past wall painted with figures of people and graffiti .,walk-01,walk,2,outdoors,man-made,transportation_urban,NA
19163,man and woman looking toward the camera while walking in front of a mural .,look-01,look,N/A,outdoors,man-made,transportation_urban,NA
19164,a woman in a blue dress and sunglasses stands in front of a mural .,stand-01,stand,2,outdoors,man-made,transportation_urban,NA
19165,a man and a woman walking in front of a mural .,walk-01,walk,2,outdoors,man-made,transportation_urban,NA
19166,a group of young girls hold hands while wearing colorful skirts while other women dance and smile around them with two men discussing something in the background .,hold-01,hold,N/A,indoors,man-made,recreation,NA
19167,a group of girls join hands while being surrounded by dancing women .,join-01,join,N/A,indoors,man-made,recreation,NA
19168,people are dancing in a circle around a group a young girls .,dance-01,dance,N/A,indoors,man-made,recreation,NA
19169,several women are performing a dance at a formal event .,perform-01,perform,N/A,indoors,man-made,recreation,NA
19170,these kids look like they are doing a handshake .,look-02,look,N/A,indoors,man-made,recreation,NA
19174,an oriental woman in a pink striped shirt is taking a picture .,photograph-01,photograph,N/A,outdoors,man-made,transportation_urban,NA
19177,a girl in a white shirt holds a towel over another girls face as she drinks from a cup in a crowded place .,hold-01,hold,N/A,indoors,man-made,recreation,NA
19178,woman presses cloth to forehead of second woman drinking a glass of water while third woman observes .,press-01,press,N/A,indoors,man-made,recreation,NA
19181,a young man with a mohawk and a black dio shirt wearing a backpack looks at his phone .,look-01,look,N/A,outdoors,man-made,other_unclear,NA
19184,a man with a large mohawk and dio shirt manipulates a cellphone .,manipulate-02,manipulate,N/A,outdoors,man-made,other_unclear,NA
19185,the kid with tall mo hawk stops to text someone .,stop-01,stop,N/A,outdoors,man-made,other_unclear,NA
19186,"a group of people with a woman in a black dress , an older woman in a beige blouse , a man in a blue collared shirt and another in a red and brown striped shirt , and a younger girl in a black dress are sitting together .",sit-01,sit,N/A,indoors,man-made,domestic,NA
19187,a group of people sitting in some type of outdoor room .,sit-01,sit,2,indoors,man-made,domestic,NA
19189,a teepee family poses for a lusty cover shot .,pose-01,pose,N/A,indoors,man-made,domestic,NA
19190,five people posing for a family style photo .,pose-01,pose,N/A,indoors,man-made,domestic,NA
19192,two women with alcoholic drinks in their hands are conversing with one another .,converse-01,converse,N/A,outdoors,man-made,recreation,NA
19193,two women with wet hair are holding their drinks outside .,hold-01,hold,N/A,outdoors,man-made,recreation,NA
19195,two women wearing necklaces are walking together .,walk-01,walk,N/A,outdoors,man-made,recreation,NA
19196,"a man and woman with a child are looking through the windows of a shop that sells , at least , sandwiches .",look-01,look,N/A,outdoors,man-made,work_education,NA
19197,a couple and their baby are looking at food through a glass window at a store .,look-01,look,N/A,outdoors,man-made,work_education,NA
19199,a young couple with child shops at a small sandwich and coffee shop .,shop-01,shop,N/A,outdoors,man-made,work_education,NA
19200,a family is standing at the counter of an outdoor sandwich shop .,stand-01,stand,2,outdoors,man-made,work_education,NA
19201,a man stands on the sidewalk near a lamp post as well as a pillar forming part of an edifice .,stand-01,stand,2,outdoors,man-made,transportation_urban,NA
19202,a lone man leans on a pole in front of a large building on a deserted street .,lean-01,lean,2,outdoors,man-made,transportation_urban,NA
19203,a man in a black shirt and jeans standing under a bridge in the city .,stand-01,stand,2,outdoors,man-made,transportation_urban,NA
19204,a person stands under a city light pole on a sidewalk at night .,stand-01,stand,2,outdoors,man-made,transportation_urban,NA
19205,man in sweater standing alone under an overpass .,stand-01,stand,2,outdoors,man-made,transportation_urban,NA
19206,a man is standing in the doorway of a building with a large mural portrait of a woman on the wall outside .,stand-01,stand,N/A,outdoors,man-made,other_unclear,NA
19207,a man is standing inside a doorway that is in a wall painted with a mural of a woman .,stand-01,stand,2,outdoors,man-made,other_unclear,NA
19209,man standing next to a painting on a brick wall .,stand-01,stand,2,outdoors,man-made,other_unclear,NA
19210,a man is standing in the doorway of a building .,stand-01,stand,2,outdoors,man-made,other_unclear,NA
19211,a man wearing a blue shirt with black stripes and a woman who is wearing a white jacket are walking down a narrow pathway,walk-01,walk,N/A,outdoors,man-made,transportation_urban,NA
19212,two people are walking across a path between buildings .,walk-01,walk,2,outdoors,man-made,transportation_urban,NA
19213,a man and woman walking in between two buildings .,walk-01,walk,2,outdoors,man-made,transportation_urban,NA
19214,a man and a woman walking between two buildings .,walk-01,walk,2,outdoors,man-made,transportation_urban,NA
19215,two people walking down an alley .,walk-01,walk,2,outdoors,man-made,transportation_urban,NA
19216,a man in a light blue and white striped shirt is cooking at the stove in a kitchen .,cook-01,cook,N/A,indoors,man-made,domestic,NA
19217,a man is cooking on a flat top range in his kitchen .,cook-01,cook,N/A,indoors,man-made,domestic,NA
19218,man stirring food in a pan over stove in kitchen .,stir-01,stir,N/A,indoors,man-made,domestic,NA
19219,a man is cooking something on the stove .,cook-01,cook,N/A,indoors,man-made,domestic,NA
19220,a man is cooking in his kitchen .,cook-01,cook,N/A,indoors,man-made,domestic,NA
19223,a busy pizza shop is located on a heavily trafficked street corner .,be-located-at-91,be,N/A,outdoors,man-made,transportation_urban,NA
19224,people crossing the street in front of roma pizza .,cross-02,cross,N/A,outdoors,man-made,transportation_urban,NA
19225,people are standing outside of roma pizza 's .,stand-01,stand,2,outdoors,man-made,transportation_urban,NA
19226,a man wearing a black jacket sets up his ice cream stand with the help of a small boy wearing a dark blue sweater and a girl holding the pole decorated with cotton candy bags .,set-up-03,set,N/A,outdoors,man-made,transportation_urban,NA
19227,a man selling ice cream out of a cart to a small child on the street .,sell-01,sell,N/A,outdoors,man-made,transportation_urban,NA
19230,a man and a child are looking at ice cream .,look-01,look,N/A,outdoors,man-made,transportation_urban,NA
19233,a carefully dressed you boy is nonverbally communicating with some in front of him .,communicate-01,communicate,N/A,indoors,man-made,recreation,NA
19234,a farmhand in training points over the barrier at a livestock auction .,be-located-at-91,be,N/A,indoors,man-made,recreation,NA
19236,a man wearing a black shirt and red trousers is rollerblading toward a crowd of people also on rollerblades .,rollerblade-01,rollerblade,N/A,outdoors,man-made,transportation_urban,NA
19238,a rollerblader is skating against the flow of many other rollerbladers .,skate-01,skate,N/A,outdoors,man-made,transportation_urban,NA
19240,man rollerskating by on street with bikers and other skaters .,roll-01,roll,N/A,outdoors,man-made,transportation_urban,NA
19243,a young asian women in a uniform stands with a green bag in a market .,stand-01,stand,N/A,outdoors,man-made,transportation_urban,NA
19244,asian schoolgirl carrying her bags and a musical instrument .,carry-01,carry,N/A,outdoors,man-made,transportation_urban,NA
19246,a bunch of people are getting served their food from an outside festival .,serve-02,serve,N/A,outdoors,man-made,recreation,NA
19248,"republicans have a "" i stole all your money hahaha "" outdoor barbecue .",have-03,have,N/A,outdoors,man-made,recreation,NA
19249,two people cooking on a sunny day for others .,cook-01,cook,N/A,outdoors,man-made,recreation,NA
19250,people are being served food outdoors .,serve-02,serve,N/A,outdoors,man-made,recreation,NA
19251,a woman in a green shirt is working within a large amount of vegetation that is at different stages of maturity .,work-01,work,N/A,outdoors,man-made,work_education,NA
19252,a woman in a green shirt is interacting with tomato plants .,interact-01,interact,N/A,outdoors,man-made,work_education,NA
19253,an african american woman is picking tomatoes in a garden .,pick-01,pick,N/A,outdoors,man-made,work_education,NA
19254,a woman in a green shirt stands in a field of produce .,stand-01,stand,2,outdoors,man-made,work_education,NA
