sentence,q1,q2,q3,q4,img_file
an overweight man in a light blue shirt has his mouth agape while a man behind him looks in a similar direction and a few other people merely continue on their way .,outdoors,man-made,transportation_urban,NA,4932970587.jpg
this couple is enjoying a bike ride through amsterdam and using their guidebooks to find an especially interesting route .,outdoors,man-made,recreation,NA,4934102103.jpg
"some people are using the escalator to the left , others are using the steps to the right and a group of people are using the ground level walkway .",outdoors,man-made,transportation_urban,NA,4934467462.jpg
a woman wearing red flip-flops site on a wall while listening to something with headphones .,outdoors,man-made,other_unclear,NA,4934743347.jpg
people are walking and biking on a huge walkway covered by steel girding .,outdoors,man-made,transportation_urban,NA,4935054795.jpg
a man in a black jacket is talking with two blond women as they stand near a car in the sunshine .,outdoors,man-made,other_unclear,NA,4935516549.jpg
"a man wearing a hat , sunglasses , gloves and a jacket holds a shovel on a snowy street in front of a gray nissan altima .",outdoors,man-made,domestic,NA,4935946407.jpg
"five children spin around on a playground roundabout ; three lay on their backs , while one attempts to pull himself up with both arms , and another holds onto the side while sitting up .",outdoors,man-made,recreation,NA,493654365.jpg
a lady wearing a batman shirt is walking along the boardwalk .,outdoors,man-made,transportation_urban,NA,4937418820.jpg
a man in sunglasses wearing short shorts and knee pads jogging on the side of the street .,outdoors,man-made,transportation_urban,NA,4938863445.jpg
"many people take pictures as a blond woman wearing a cover-up only costume holds a sign proclaiming "" photographers not predators "" on a pier .",outdoors,man-made,recreation,NA,4938916849.jpg
a woman in blue standing in front of the person sitting down wanting to buy some bananas or other fruit .,outdoors,man-made,transportation_urban,NA,4939482606.jpg
a woman wearing orange is putting a bowl into a dishwasher next to another woman that is reaching for dish soap .,indoors,man-made,domestic,NA,4939698838.jpg
"a man with a backpack and a woman with a black striped shirt on , are standing at the top of a structure .",outdoors,man-made,transportation_urban,NA,4939704849.jpg
large bridge-like structure built on a road between tall buildings within the city .,outdoors,man-made,transportation_urban,NA,4940152874.jpg
two parents are walking with their daughter down the street .,outdoors,man-made,transportation_urban,NA,4940544962.jpg
a balding man in a brown jacket pushes a brunette child past the display window of an adult video store .,outdoors,man-made,transportation_urban,NA,4940658327.jpg
a man wearing glasses and a black shirt with the number four on it is walking by a merchants table while people behind him are looking at the items on the table .,outdoors,man-made,work_education,NA,4941755026.jpg
a girl walking wearing a black short-sleeved top and shorts carrying a purse and smoking .,outdoors,man-made,transportation_urban,NA,4942145778.jpg
two people sit facing away in a downtown scene with a motorcycle parked in front of a pool,outdoors,man-made,transportation_urban,NA,4942654560.jpg
a boat rushes along the water as a man sits on the deck and reads a newspaper .,outdoors,natural,NA,body_of_water,4942720878.jpg
a young man is in a dirt field walking with a stick in his hands .,outdoors,natural,NA,field_forest,4942777259.jpg
there is a man and woman seated at a table with red chairs outside on a street corner while a man in a navy jacket walks by carrying bags .,outdoors,man-made,restaurant,NA,4944108585.jpg
a couple making out in public going completely unnoticed by others .,outdoors,man-made,transportation_urban,NA,4944827656.jpg
two young women wearing bikini tops and short jean shorts are having a conversation while one is carrying a pink bag and the other a drink .,outdoors,man-made,transportation_urban,NA,4945010141.jpg
"a group of people walk , in a relaxed line , across a brick paved courtyard .",outdoors,man-made,recreation,NA,4945175999.jpg
a curly-blond-haired man and a black woman wait to cross the street across from a photo store .,outdoors,man-made,transportation_urban,NA,4945259269.jpg
a woman sits and eats on the ground in front of the emergency door .,indoors,man-made,transportation_urban,NA,4945381466.jpg
a woman in yellow stockings is eating a snack while sitting in front of a building .,indoors,man-made,other_unclear,NA,4945968199.jpg
"a man in a white shirt with a black stripe , black shoes , and black pants us sleeping on a green bench .",outdoors,man-made,recreation,NA,4945997009.jpg
a woman is on a red bike and has an orange and blue messenger back over her shoulder .,outdoors,man-made,transportation_urban,NA,494625641.jpg
"a woman in a white bikini rides a bicycle , people walk and cycle behind her .",outdoors,man-made,transportation_urban,NA,4946876505.jpg
"a blond woman wearing a helmet , gray jacket , black pants , and a purse , stands on her motorbike in a parking lot .",outdoors,man-made,transportation_urban,NA,4946968361.jpg
some people are standing on the fire escape of their building looking over at some black smoke in the distance .,outdoors,man-made,transportation_urban,NA,4946977529.jpg
a woman dressed in black with a tattoo on her right arm is taking a picture with her camera .,outdoors,natural,NA,field_forest,4948635454.jpg
the hockey player is skating on the ice smacking the puck .,indoors,man-made,recreation,NA,494921598.jpg
"a couple embracing outside a downtown train station , the female 's black designer handbag is draped across her lover 's shoulder .",indoors,man-made,other_unclear,NA,4949782761.jpg
"a surfer is about to attempt a large wave , he is also wearing a life jacket for protection .",outdoors,natural,NA,body_of_water,4950125546.jpg
a man in a blue outfit rides a hang glider high over a neighborhood of houses .,outdoors,natural,NA,other_unclear,4950401297.jpg
a group of colorfully dressed children walk near a garden bordered by ruins .,outdoors,man-made,transportation_urban,NA,4950418775.jpg
"a boy from another country is being photographed by a tourist , and he does n't know what to make of it .",outdoors,man-made,other_unclear,NA,4950418907.jpg
"four people walking beside each other down a street , one of the men is turned around looking toward the camera .",outdoors,man-made,transportation_urban,NA,4950715878.jpg
a man is wearing a towel around his waist and holding a piece of cloth to his chest .,outdoors,man-made,domestic,NA,4951888006.jpg
a man with a race id number on his shirt stops to tie his shoe .,outdoors,man-made,transportation_urban,NA,4952277054.jpg
a woman wearing white pants and red top is practicing some form of movement while a man dressed in white shirt and pants is looking on .,outdoors,man-made,recreation,NA,4952441872.jpg
two cowboys ride their horses and they work together to catch the bull .,outdoors,man-made,recreation,NA,4952701904.jpg
a woman with flyaway blond-hair is recording something with her camera .,outdoors,man-made,transportation_urban,NA,4953342723.jpg
two men sit together and a woman is not too far from them under a bridge as all three watch the water in front of them .,outdoors,man-made,transportation_urban,NA,4953626913.jpg
a group of people carrying shopping bags and baskets talks to each other in the middle of a sidewalk at night .,outdoors,man-made,transportation_urban,NA,4954419612.jpg
a man wearing a red t-shirt is walking with a lady in a blue shirt past a wall that is painted red and other things on it .,outdoors,man-made,transportation_urban,NA,495460667.jpg
a man walking a dog and a young girl climb the stairs to a red bridge in a city .,outdoors,man-made,transportation_urban,NA,4954753241.jpg
"a group of strangely dressed people sit around a table on brightly colored red chairs on a public street , holding large red cards .",outdoors,man-made,transportation_urban,NA,4955005678.jpg
a guy in an orange shirt with no sleeves is in a marathon with a black-haired lady next to him .,outdoors,man-made,recreation,NA,4956464881.jpg
"a blond woman dressed in a white skirt with pink polka dots and a "" pink ladies "" leather jacket and a man in a black leather jacket and sunglasses wait on a sidewalk .",outdoors,man-made,transportation_urban,NA,4956591816.jpg
