group_number,sentence,group_variance
4610,two opposing team members are engaged in a game of hockey .,0.43668273115021883
4610,two hockey players are facing each other in a hockey rink .,0.43668273115021883
4610,two hockey players skating during a game .,0.43668273115021883
4610,hockey players play a game on the ice .,0.43668273115021883
4611,a surfer rides on his stomach on a surfboard in green water .,0.5772853156722713
4611,a surfer is paddling on a board through the ocean .,0.5772853156722713
4611,a man in a wetsuit body boarding a small wave,0.5772853156722713
4611,a man is riding a wakeboard in the ocean .,0.5772853156722713
4611,a body boarder rides the frothy surf .,0.5772853156722713
4612,a woman in a blue hat and gray sweatshirt sits with a dark-haired female doctor while she has an iv in her hand .,0.49463423552768315
4612,a woman wearing a sweatshirt and cap chats with a healthcare provider while receiving intravenous medicine .,0.49463423552768315
4612,the doctor is talking to the patient who is hooked up and receiving medication .,0.49463423552768315
4612,a female doctor is talking to an elderly patient having tests run .,0.49463423552768315
4612,a doctor is talking with a patient .,0.49463423552768315
4613,"outdoors in front of a crowd , a man plays an instrument by blowing into pipes he holds up to his face .",0.5116935026228289
4613,a man wearing a headset plays a unique instrument for a group of onlookers .,0.5116935026228289
4613,a male performer plays a unique instrument for a crowd of people .,0.5116935026228289
4613,"a man performs in an outdoor space , with a lot of onlookers .",0.5116935026228289
4613,a man plays his pan flute for many individuals .,0.5116935026228289
4614,a man wearing a dark blue t-shirt and blue jeans and a younger woman wearing a red flowered dress are dancing together .,0.5875855526385045
4614,a man wearing a black shirt and a woman wearing a red and black dress dancing in front of a crowd of people .,0.5875855526385045
4614,a man and a woman are dancing on a dance floor and people are watching them in a wide circle .,0.5875855526385045
4614,a man in a black shirt and jeans is holding the hand of a woman in a red dress with flowers .,0.5875855526385045
4614,a hip older man and a younger woman dance at a party in front of a young audience .,0.5875855526385045
4615,a casually-dressed man and woman are dancing together in front of a group of people with a brick wall in the background .,0.49047038854045777
4615,a man and a woman dancing alone in the center of a crowd of people at a party .,0.49047038854045777
4615,a man and a woman do the jitterbug on the dance floor while onlookers cheer .,0.49047038854045777
4615,a happy looking couple are dancing while a crowd of others look on .,0.49047038854045777
4615,a man and a woman are dancing .,0.49047038854045777
4616,a brunette figure skater in a navy blue outfit and white skates twirls in the foreground while another figure skater in a light blue outfit skates behind her .,0.477406428246673
4616,"two female ice skaters , one wearing dark blue bent upwards , and the other wearing light blue bent downwards .",0.477406428246673
4616,two figure skaters practicing their routines on the ice .,0.477406428246673
4616,two female figure skaters are practicing turns .,0.477406428246673
4616,a young woman ice skater practicing a spin .,0.477406428246673
4617,a little girl with black hair makes a craft using a cork and a tiny umbrella .,0.48658198533657626
4617,a little girl making arts and crafts with small umbrellas and corks .,0.48658198533657626
4617,a small girl examining a cork whilst holding a cocktail umbrella .,0.48658198533657626
4617,young girl sticks cocktail umbrellas into cork plugs .,0.48658198533657626
4617,a little girl making a craft .,0.48658198533657626
4618,a young boy wearing a long-sleeve gray shirt with blue stripes is working on something electrical with batteries .,0.5826397999260013
4618,a boy looks on at an electric device with three batteries inside of it and wires all around .,0.5826397999260013
4618,a young boy is working with a model that has batteries attached .,0.5826397999260013
4618,a child is interacting with an electronics laboratory kit .,0.5826397999260013
4618,children learning about electricity and circuits .,0.5826397999260013
4619,two men on opposing sports teams are at odds with each other and in the midst of a fight while another man stands in the back watching .,0.6272417910445354
4619,a blond man in a yellow and black uniform grabs another blond man in a teal and purple uniform during a sports game .,0.6272417910445354
4619,two soccer players of the opposing team getting into a fight during their game .,0.6272417910445354
4619,two players on a field fighting each other .,0.6272417910445354
4619,two rugby players during a game .,0.6272417910445354
4620,"four young men stare up at a basketball hoop with no net , in an outdoor , urban basketball court .",0.5719642511884784
4620,four men are playing basketball with houses and trees in the background .,0.5719642511884784
4620,"four boys look at the basketball hoop , which is missing the netting .",0.5719642511884784
4620,a group of men play basketball on a steel and chain link court .,0.5719642511884784
4620,four guys look up at something underneath a basketball hoop .,0.5719642511884784
4621,"two hockey players on opposing teams , one in a red and white jersey and one in a blue and black jersey , are standing on the rink .",0.4019719831273383
4621,two male hockey players from opposite teams are posed on the ice rink with their hockey sticks ready .,0.4019719831273383
4621,two hockey players of opposing teams stand ready on the ice .,0.4019719831273383
4621,two hockey players line up for a face-off during a game .,0.4019719831273383
4621,two hockey players roughly play hockey on the ice .,0.4019719831273383
4622,a person in a cobalt blue jacket is hiking up a snow drenched mountain on flat terrain .,0.6527303708316357
4622,a person is crosscountry skiing on a very windblown mountain range .,0.6527303708316357
4622,a lone hiker in winter dress walking on a windy mountainside .,0.6527303708316357
4622,a person wearing a blue backpack walks up a snow-covered hill .,0.6527303708316357
4622,side view of a mountaineer walking into strong headwinds .,0.6527303708316357
4623,"a group of about eight people wearing different colored , numbered sport shirts are all sitting very close to the ground on what appears to be go-carts or specialized race cars .",0.5265078493390174
4623,eight go kart racers speed around the curves at fast paced speeds as they all race of the same goal of finishing first on their mind as the compete in a race .,0.5265078493390174
4623,eight drag racers are racing around a curvy course with helmets on and there is a line of trees at the edge of the course .,0.5265078493390174
4623,a group of go-cart riders are racing around a go-cart track .,0.5265078493390174
4623,eight people racing go-carts on a racing course .,0.5265078493390174
4624,two young girls make funny faces out of the bubbles in their bath .,0.4516645368178791
4624,two little girls pose smiling in a bath with soap on their faces .,0.4516645368178791
4624,two female children are in a bath together .,0.4516645368178791
4624,two young girls are sharing a bubble bath .,0.4516645368178791
4624,two baby are bathing and enjoying .,0.4516645368178791
4625,a middle-aged man using a large knife to chop up some sort of dough or pasta .,0.5115214156715862
4625,an asian man with a teal apron is using a knife to prepare food in a kitchen .,0.5115214156715862
4625,man uses sharp knife to cut small squares out of a soft material .,0.5115214156715862
4625,a man is cutting dough into small square strips .,0.5115214156715862
